InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
C523229,10117,LIGHTING ITEM 117,-9,2023-04-18 08:00:00,89.37,100760,Spain,-804.33
C591598,10091,GIFTS ITEM 91,-14,2023-04-18 18:00:00,52.33,102940,Netherlands,-732.62
C591598,10031,SEASONAL ITEM 31,-11,2023-04-18 18:00:00,64.62,102940,Netherlands,-710.82
C591598,10071,KITCHENWARE ITEM 71,-11,2023-04-18 18:00:00,51.33,102940,Netherlands,-564.63
C567349,10048,TOYS ITEM 48,-9,2023-04-19 13:00:00,39.27,102152,Netherlands,-353.43
C523230,10100,GIFTS ITEM 100,-13,2023-04-19 14:00:00,21.8,100760,Spain,-283.40000000000003
C523230,10061,TOYS ITEM 61,-7,2023-04-19 14:00:00,43.8,100760,Spain,-306.59999999999997
C523230,10080,SEASONAL ITEM 80,-2,2023-04-19 14:00:00,42.73,100760,Spain,-85.46
C642412,10044,BAGS ITEM 44,-4,2023-04-21 10:00:00,81.71,104546,Sweden,-326.84
C642412,10035,BAGS ITEM 35,-9,2023-04-21 10:00:00,55.33,104546,Sweden,-497.96999999999997
C642412,10000,LIGHTING ITEM 0,-4,2023-04-21 10:00:00,69.61,104546,Sweden,-278.44
C605855,10101,STATIONERY ITEM 101,-1,2023-04-21 15:00:00,70.76,103403,United Kingdom,-70.76
C605855,10056,BAGS ITEM 56,-5,2023-04-21 15:00:00,78.26,103403,United Kingdom,-391.3
C655233,10007,KITCHENWARE ITEM 7,-7,2023-04-23 09:00:00,5.76,104929,United Kingdom,-40.32
C655233,10041,KITCHENWARE ITEM 41,-2,2023-04-23 09:00:00,43.3,104929,United Kingdom,-86.6
C655233,10103,SEASONAL ITEM 103,-9,2023-04-23 09:00:00,10.78,104929,United Kingdom,-97.02
C615019,10065,HOME DECOR ITEM 65,-7,2023-04-23 11:00:00,18.38,103682,United Kingdom,-128.66
C615019,10119,SEASONAL ITEM 119,-13,2023-04-23 11:00:00,9.8,103682,United Kingdom,-127.4
C615019,10091,GIFTS ITEM 91,-11,2023-04-23 11:00:00,52.33,103682,United Kingdom,-575.63
C570564,10003,LIGHTING ITEM 3,-10,2023-04-23 18:00:00,14.14,102262,United Kingdom,-141.4
C570564,10019,TOYS ITEM 19,-1,2023-04-23 18:00:00,13.85,102262,United Kingdom,-13.85
C570564,10088,GIFTS ITEM 88,-14,2023-04-23 18:00:00,38.28,102262,United Kingdom,-535.9200000000001
C652813,10094,KITCHENWARE ITEM 94,-5,2023-04-24 15:00:00,49.17,104857,United Kingdom,-245.85000000000002
C652813,10083,LIGHTING ITEM 83,-10,2023-04-24 15:00:00,53.72,104857,United Kingdom,-537.2
C648870,10118,TOYS ITEM 118,-1,2023-04-25 12:00:00,76.88,104738,Sweden,-76.88
C504927,10115,TOYS ITEM 115,-2,2023-04-25 16:00:00,50.16,100155,United Kingdom,-100.32
C639620,10092,TOYS ITEM 92,-4,2023-04-25 18:00:00,55.51,104458,Ireland,-222.04
C639620,10065,HOME DECOR ITEM 65,-13,2023-04-25 18:00:00,18.38,104458,Ireland,-238.94
C639620,10112,TOYS ITEM 112,-10,2023-04-25 18:00:00,68.05,104458,Ireland,-680.5
C591194,10098,SEASONAL ITEM 98,-11,2023-04-27 12:00:00,22.32,102927,United Kingdom,-245.52
C591194,10051,SEASONAL ITEM 51,-7,2023-04-27 12:00:00,92.03,102927,United Kingdom,-644.21
C591194,10095,SEASONAL ITEM 95,-3,2023-04-27 12:00:00,97.53,102927,United Kingdom,-292.59000000000003
C591194,10012,LIGHTING ITEM 12,-2,2023-04-27 12:00:00,47.86,102927,United Kingdom,-95.72
C591194,10080,SEASONAL ITEM 80,-9,2023-04-27 12:00:00,42.73,102927,United Kingdom,-384.57
C550782,10042,BAGS ITEM 42,-5,2023-04-28 14:00:00,39.61,101627,United Kingdom,-198.05
C550782,10030,SEASONAL ITEM 30,-13,2023-04-28 14:00:00,3.75,101627,United Kingdom,-48.75
C550782,10103,SEASONAL ITEM 103,-1,2023-04-28 14:00:00,10.78,101627,United Kingdom,-10.78
C550782,10067,KITCHENWARE ITEM 67,-7,2023-04-28 14:00:00,36.0,101627,United Kingdom,-252.0
C651268,10067,KITCHENWARE ITEM 67,-10,2023-04-28 16:00:00,36.0,104815,United Kingdom,-360.0
C604516,10091,GIFTS ITEM 91,-10,2023-04-29 11:00:00,52.33,103366,United Kingdom,-523.3
C604516,10072,GIFTS ITEM 72,-11,2023-04-29 11:00:00,23.2,103366,United Kingdom,-255.2
C538197,10030,SEASONAL ITEM 30,-13,2023-04-29 19:00:00,3.75,101217,United Kingdom,-48.75
C538197,10051,SEASONAL ITEM 51,-7,2023-04-29 19:00:00,92.03,101217,United Kingdom,-644.21
C538197,10052,LIGHTING ITEM 52,-6,2023-04-29 19:00:00,17.95,101217,United Kingdom,-107.69999999999999
C538197,10094,KITCHENWARE ITEM 94,-10,2023-04-29 19:00:00,49.17,101217,United Kingdom,-491.70000000000005
C617318,10001,GIFTS ITEM 1,-1,2023-04-30 09:00:00,68.45,103769,Netherlands,-68.45
C617318,10046,HOME DECOR ITEM 46,-4,2023-04-30 09:00:00,57.74,103769,Netherlands,-230.96
C617318,10114,TOYS ITEM 114,-6,2023-04-30 09:00:00,7.43,103769,Netherlands,-44.58
C617318,10040,TOYS ITEM 40,-10,2023-04-30 09:00:00,108.38,103769,Netherlands,-1083.8
C617318,10040,TOYS ITEM 40,-6,2023-04-30 09:00:00,108.38,103769,Netherlands,-650.28
C648330,10018,HOME DECOR ITEM 18,-8,2023-04-30 10:00:00,66.59,104713,United Kingdom,-532.72
C654416,10059,SEASONAL ITEM 59,-4,2023-04-30 17:00:00,95.03,104908,France,-380.12
C522528,10110,KITCHENWARE ITEM 110,-11,2023-05-01 14:00:00,28.61,100741,France,-314.71
C522528,10007,KITCHENWARE ITEM 7,-12,2023-05-01 14:00:00,5.76,100741,France,-69.12
C522528,10109,STATIONERY ITEM 109,0,2023-05-01 14:00:00,108.65,100741,France,0.0
C619785,10055,LIGHTING ITEM 55,-8,2023-05-02 17:00:00,40.68,103839,United Kingdom,-325.44
C619785,10108,SEASONAL ITEM 108,-1,2023-05-02 17:00:00,32.43,103839,United Kingdom,-32.43
C619785,10033,LIGHTING ITEM 33,-9,2023-05-02 17:00:00,52.34,103839,United Kingdom,-471.06000000000006
C619785,10049,HOME DECOR ITEM 49,-4,2023-05-02 17:00:00,55.99,103839,United Kingdom,-223.96
C646737,10091,GIFTS ITEM 91,-7,2023-05-02 19:00:00,52.33,104668,Netherlands,-366.31
C646737,10099,BAGS ITEM 99,-12,2023-05-02 19:00:00,6.76,104668,Netherlands,-81.12
C646737,10009,STATIONERY ITEM 9,-1,2023-05-02 19:00:00,15.49,104668,Netherlands,-15.49
C549407,10116,SEASONAL ITEM 116,-4,2023-05-03 11:00:00,88.87,101581,Spain,-355.48
C549407,10009,STATIONERY ITEM 9,-5,2023-05-03 11:00:00,15.49,101581,Spain,-77.45
C543099,10028,TOYS ITEM 28,-3,2023-05-03 16:00:00,46.04,101382,United Kingdom,-138.12
C543099,10037,SEASONAL ITEM 37,-4,2023-05-03 16:00:00,40.36,101382,United Kingdom,-161.44
C500077,10059,SEASONAL ITEM 59,-13,2023-05-03 16:00:00,95.03,100003,United Kingdom,-1235.39
C500077,10113,BAGS ITEM 113,-4,2023-05-03 16:00:00,18.59,100003,United Kingdom,-74.36
C500077,10052,LIGHTING ITEM 52,-2,2023-05-03 16:00:00,17.95,100003,United Kingdom,-35.9
C500077,10111,KITCHENWARE ITEM 111,-12,2023-05-03 16:00:00,40.83,100003,United Kingdom,-489.96
C500077,10105,HOME DECOR ITEM 105,-14,2023-05-03 16:00:00,31.56,100003,United Kingdom,-441.84
C655181,10102,GIFTS ITEM 102,-6,2023-05-03 19:00:00,47.47,104928,Germany,-284.82
C655181,10111,KITCHENWARE ITEM 111,-5,2023-05-03 19:00:00,40.83,104928,Germany,-204.14999999999998
C655181,10047,HOME DECOR ITEM 47,-2,2023-05-03 19:00:00,65.32,104928,Germany,-130.64
C574193,10057,GIFTS ITEM 57,-8,2023-05-04 12:00:00,9.82,102385,Netherlands,-78.56
C574193,10096,GIFTS ITEM 96,-6,2023-05-04 12:00:00,19.98,102385,Netherlands,-119.88
C574193,10042,BAGS ITEM 42,-4,2023-05-04 12:00:00,39.61,102385,Netherlands,-158.44
C625307,10113,BAGS ITEM 113,-7,2023-05-05 09:00:00,18.59,104015,United Kingdom,-130.13
C625307,10008,HOME DECOR ITEM 8,-11,2023-05-05 09:00:00,66.99,104015,United Kingdom,-736.89
C625307,10117,LIGHTING ITEM 117,-12,2023-05-05 09:00:00,89.37,104015,United Kingdom,-1072.44
C578913,10099,BAGS ITEM 99,-1,2023-05-05 14:00:00,6.76,102540,United Kingdom,-6.76
C554256,10086,LIGHTING ITEM 86,-3,2023-05-05 19:00:00,9.12,101738,Spain,-27.36
C554256,10039,LIGHTING ITEM 39,-14,2023-05-05 19:00:00,13.93,101738,Spain,-195.01999999999998
C505063,10100,GIFTS ITEM 100,-6,2023-05-06 14:00:00,21.8,100159,France,-130.8
C505063,10044,BAGS ITEM 44,-12,2023-05-06 14:00:00,81.71,100159,France,-980.52
C505062,10020,BAGS ITEM 20,-11,2023-05-06 14:00:00,21.71,100159,France,-238.81
C505062,10032,SEASONAL ITEM 32,-11,2023-05-06 14:00:00,28.31,100159,France,-311.40999999999997
C505062,10077,BAGS ITEM 77,-1,2023-05-06 14:00:00,53.81,100159,France,-53.81
C505063,10067,KITCHENWARE ITEM 67,-5,2023-05-06 14:00:00,36.0,100159,France,-180.0
C505062,10055,LIGHTING ITEM 55,-10,2023-05-06 14:00:00,40.68,100159,France,-406.8
C505063,10016,KITCHENWARE ITEM 16,-12,2023-05-06 14:00:00,50.53,100159,France,-606.36
C572950,10119,SEASONAL ITEM 119,-7,2023-05-06 15:00:00,9.8,102345,United Kingdom,-68.60000000000001
C525067,10005,BAGS ITEM 5,-10,2023-05-07 08:00:00,13.74,100821,United Kingdom,-137.4
C575533,10108,SEASONAL ITEM 108,-12,2023-05-07 19:00:00,32.43,102421,Sweden,-389.15999999999997
C525250,10079,KITCHENWARE ITEM 79,-8,2023-05-08 08:00:00,64.98,100828,United Kingdom,-519.84
C525250,10064,LIGHTING ITEM 64,-3,2023-05-08 08:00:00,42.93,100828,United Kingdom,-128.79
C525250,10100,GIFTS ITEM 100,-6,2023-05-08 08:00:00,21.8,100828,United Kingdom,-130.8
C525250,10070,LIGHTING ITEM 70,-8,2023-05-08 08:00:00,73.32,100828,United Kingdom,-586.56
C525250,10082,LIGHTING ITEM 82,-3,2023-05-08 08:00:00,26.42,100828,United Kingdom,-79.26
C626700,10096,GIFTS ITEM 96,-10,2023-05-08 11:00:00,19.98,104068,France,-199.8
C626700,10067,KITCHENWARE ITEM 67,-4,2023-05-08 11:00:00,36.0,104068,France,-144.0
C626700,10014,TOYS ITEM 14,-4,2023-05-08 11:00:00,9.02,104068,France,-36.08
C626700,10034,BAGS ITEM 34,-14,2023-05-08 11:00:00,35.13,104068,France,-491.82000000000005
C638362,10078,GIFTS ITEM 78,-7,2023-05-08 13:00:00,48.18,104416,France,-337.26
C638362,10089,GIFTS ITEM 89,-8,2023-05-08 13:00:00,103.36,104416,France,-826.88
C638362,10017,BAGS ITEM 17,-7,2023-05-08 13:00:00,66.17,104416,France,-463.19
C592712,10011,BAGS ITEM 11,-9,2023-05-09 09:00:00,28.01,102977,United Kingdom,-252.09
C592162,10007,KITCHENWARE ITEM 7,-2,2023-05-09 10:00:00,5.76,102959,United Kingdom,-11.52
C592162,10022,STATIONERY ITEM 22,-14,2023-05-09 10:00:00,52.19,102959,United Kingdom,-730.66
C623190,10064,LIGHTING ITEM 64,-14,2023-05-09 12:00:00,42.93,103938,Netherlands,-601.02
C623190,10110,KITCHENWARE ITEM 110,-9,2023-05-09 12:00:00,28.61,103938,Netherlands,-257.49
C579311,10046,HOME DECOR ITEM 46,-4,2023-05-09 12:00:00,57.74,102553,United Kingdom,-230.96
C623190,10101,STATIONERY ITEM 101,-8,2023-05-09 12:00:00,70.76,103938,Netherlands,-566.08
C579311,10096,GIFTS ITEM 96,-9,2023-05-09 12:00:00,19.98,102553,United Kingdom,-179.82
C579311,10084,KITCHENWARE ITEM 84,-9,2023-05-09 12:00:00,25.51,102553,United Kingdom,-229.59
C579311,10051,SEASONAL ITEM 51,-6,2023-05-09 12:00:00,92.03,102553,United Kingdom,-552.1800000000001
C579311,10017,BAGS ITEM 17,-5,2023-05-09 12:00:00,66.17,102553,United Kingdom,-330.85
C504772,10065,HOME DECOR ITEM 65,-6,2023-05-10 17:00:00,18.38,100149,United Kingdom,-110.28
C504772,10095,SEASONAL ITEM 95,-7,2023-05-10 17:00:00,97.53,100149,United Kingdom,-682.71
C639819,10021,STATIONERY ITEM 21,-3,2023-05-11 09:00:00,89.85,104463,Netherlands,-269.54999999999995
C639819,10018,HOME DECOR ITEM 18,-6,2023-05-11 09:00:00,66.59,104463,Netherlands,-399.54
C582049,10016,KITCHENWARE ITEM 16,-10,2023-05-11 12:00:00,50.53,102639,Sweden,-505.3
C553604,10011,BAGS ITEM 11,-1,2023-05-12 11:00:00,28.01,101722,Germany,-28.01
C553604,10083,LIGHTING ITEM 83,-1,2023-05-12 11:00:00,53.72,101722,Germany,-53.72
C553604,10037,SEASONAL ITEM 37,-11,2023-05-12 11:00:00,40.36,101722,Germany,-443.96
C609493,10039,LIGHTING ITEM 39,-11,2023-05-12 15:00:00,13.93,103516,United Kingdom,-153.23
C609493,10093,HOME DECOR ITEM 93,-4,2023-05-12 15:00:00,80.77,103516,United Kingdom,-323.08
C609493,10082,LIGHTING ITEM 82,-12,2023-05-12 15:00:00,26.42,103516,United Kingdom,-317.04
C615508,10075,HOME DECOR ITEM 75,-2,2023-05-13 09:00:00,37.52,103701,United Kingdom,-75.04
C615508,10090,HOME DECOR ITEM 90,-10,2023-05-13 09:00:00,24.5,103701,United Kingdom,-245.0
C615508,10014,TOYS ITEM 14,-6,2023-05-13 09:00:00,9.02,103701,United Kingdom,-54.12
C655235,10057,GIFTS ITEM 57,-9,2023-05-13 13:00:00,9.82,104929,United Kingdom,-88.38
C655235,10084,KITCHENWARE ITEM 84,-4,2023-05-13 13:00:00,25.51,104929,United Kingdom,-102.04
C655235,10103,SEASONAL ITEM 103,-3,2023-05-13 13:00:00,10.78,104929,United Kingdom,-32.339999999999996
C655235,10000,LIGHTING ITEM 0,-6,2023-05-13 13:00:00,69.61,104929,United Kingdom,-417.65999999999997
C612739,10038,STATIONERY ITEM 38,-9,2023-05-13 17:00:00,2.58,103620,Germany,-23.22
C612739,10062,TOYS ITEM 62,-7,2023-05-13 17:00:00,66.06,103620,Germany,-462.42
C612739,10092,TOYS ITEM 92,-7,2023-05-13 17:00:00,55.51,103620,Germany,-388.57
C612739,10041,KITCHENWARE ITEM 41,-3,2023-05-13 17:00:00,43.3,103620,Germany,-129.89999999999998
C548874,10010,STATIONERY ITEM 10,-10,2023-05-14 08:00:00,43.75,101562,United Kingdom,-437.5
C548874,10092,TOYS ITEM 92,-4,2023-05-14 08:00:00,55.51,101562,United Kingdom,-222.04
C548874,10117,LIGHTING ITEM 117,-4,2023-05-14 08:00:00,89.37,101562,United Kingdom,-357.48
C548874,10101,STATIONERY ITEM 101,-3,2023-05-14 08:00:00,70.76,101562,United Kingdom,-212.28000000000003
C542899,10072,GIFTS ITEM 72,-6,2023-05-16 08:00:00,23.2,101374,United Kingdom,-139.2
C542899,10119,SEASONAL ITEM 119,-6,2023-05-16 08:00:00,9.8,101374,United Kingdom,-58.800000000000004
C542899,10104,HOME DECOR ITEM 104,-2,2023-05-16 08:00:00,63.01,101374,United Kingdom,-126.02
C623390,10037,SEASONAL ITEM 37,-12,2023-05-16 12:00:00,40.36,103942,United Kingdom,-484.32
C623390,10044,BAGS ITEM 44,-4,2023-05-16 12:00:00,81.71,103942,United Kingdom,-326.84
C623390,10020,BAGS ITEM 20,-4,2023-05-16 12:00:00,21.71,103942,United Kingdom,-86.84
C623390,10037,SEASONAL ITEM 37,-4,2023-05-16 12:00:00,40.36,103942,United Kingdom,-161.44
C624638,10039,LIGHTING ITEM 39,-8,2023-05-16 17:00:00,13.93,103992,United Kingdom,-111.44
C624638,10095,SEASONAL ITEM 95,-9,2023-05-16 17:00:00,97.53,103992,United Kingdom,-877.77
C624638,10069,GIFTS ITEM 69,-3,2023-05-16 17:00:00,27.5,103992,United Kingdom,-82.5
C624638,10012,LIGHTING ITEM 12,-13,2023-05-16 17:00:00,47.86,103992,United Kingdom,-622.18
C624638,10037,SEASONAL ITEM 37,-3,2023-05-16 17:00:00,40.36,103992,United Kingdom,-121.08
C614540,10029,SEASONAL ITEM 29,-3,2023-05-16 19:00:00,13.81,103671,Germany,-41.43
C614540,10045,SEASONAL ITEM 45,-12,2023-05-16 19:00:00,20.64,103671,Germany,-247.68
C598218,10103,SEASONAL ITEM 103,-3,2023-05-17 12:00:00,10.78,103150,France,-32.339999999999996
C598218,10081,STATIONERY ITEM 81,-6,2023-05-17 12:00:00,60.88,103150,France,-365.28000000000003
C598218,10108,SEASONAL ITEM 108,-5,2023-05-17 12:00:00,32.43,103150,France,-162.15
C538002,10117,LIGHTING ITEM 117,-13,2023-05-17 13:00:00,89.37,101215,United Kingdom,-1161.81
C564186,10032,SEASONAL ITEM 32,-7,2023-05-17 13:00:00,28.31,102057,United Kingdom,-198.17
C564186,10029,SEASONAL ITEM 29,-4,2023-05-17 13:00:00,13.81,102057,United Kingdom,-55.24
C564186,10021,STATIONERY ITEM 21,-11,2023-05-17 13:00:00,89.85,102057,United Kingdom,-988.3499999999999
C552874,10104,HOME DECOR ITEM 104,-11,2023-05-17 16:00:00,63.01,101694,Spain,-693.11
C552874,10015,BAGS ITEM 15,-5,2023-05-17 16:00:00,83.09,101694,Spain,-415.45000000000005
C560417,10095,SEASONAL ITEM 95,-2,2023-05-17 19:00:00,97.53,101934,France,-195.06
C560417,10086,LIGHTING ITEM 86,-14,2023-05-17 19:00:00,9.12,101934,France,-127.67999999999999
C569929,10074,TOYS ITEM 74,-2,2023-05-19 11:00:00,70.91,102241,United Kingdom,-141.82
C569929,10084,KITCHENWARE ITEM 84,-7,2023-05-19 11:00:00,25.51,102241,United Kingdom,-178.57000000000002
C569929,10061,TOYS ITEM 61,-2,2023-05-19 11:00:00,43.8,102241,United Kingdom,-87.6
C569929,10035,BAGS ITEM 35,-14,2023-05-19 11:00:00,55.33,102241,United Kingdom,-774.62
C622697,10007,KITCHENWARE ITEM 7,-3,2023-05-19 16:00:00,5.76,103927,United Kingdom,-17.28
C622697,10007,KITCHENWARE ITEM 7,-11,2023-05-19 16:00:00,5.76,103927,United Kingdom,-63.36
C622697,10036,GIFTS ITEM 36,-10,2023-05-19 16:00:00,4.15,103927,United Kingdom,-41.5
C622697,10098,SEASONAL ITEM 98,-4,2023-05-19 16:00:00,22.32,103927,United Kingdom,-89.28
C581588,10000,LIGHTING ITEM 0,-1,2023-05-20 09:00:00,69.61,102626,United Kingdom,-69.61
C581588,10031,SEASONAL ITEM 31,-9,2023-05-20 09:00:00,64.62,102626,United Kingdom,-581.58
C581588,10046,HOME DECOR ITEM 46,-4,2023-05-20 09:00:00,57.74,102626,United Kingdom,-230.96
C581588,10000,LIGHTING ITEM 0,-11,2023-05-20 09:00:00,69.61,102626,United Kingdom,-765.71
C581588,10021,STATIONERY ITEM 21,-13,2023-05-20 09:00:00,0.0,102626,United Kingdom,-0.0
C618243,10037,SEASONAL ITEM 37,-13,2023-05-20 13:00:00,40.36,103792,Australia,-524.68
C618243,10048,TOYS ITEM 48,-9,2023-05-20 13:00:00,39.27,103792,Australia,-353.43
C618243,10004,SEASONAL ITEM 4,-4,2023-05-20 13:00:00,51.1,103792,Australia,-204.4
C618243,10042,BAGS ITEM 42,-6,2023-05-20 13:00:00,39.61,103792,Australia,-237.66
C529896,10066,HOME DECOR ITEM 66,-10,2023-05-21 17:00:00,12.74,100969,United Kingdom,-127.4
C529896,10024,GIFTS ITEM 24,-7,2023-05-21 17:00:00,80.63,100969,United Kingdom,-564.41
C529896,10064,LIGHTING ITEM 64,-2,2023-05-21 17:00:00,42.93,100969,United Kingdom,-85.86
C557240,10003,LIGHTING ITEM 3,-2,2023-05-23 18:00:00,14.14,101827,France,-28.28
C557240,10064,LIGHTING ITEM 64,-12,2023-05-23 18:00:00,42.93,101827,France,-515.16
C557240,10112,TOYS ITEM 112,-10,2023-05-23 18:00:00,68.05,101827,France,-680.5
C557240,10054,BAGS ITEM 54,-2,2023-05-23 18:00:00,1.1,101827,France,-2.2
C579372,10077,BAGS ITEM 77,-3,2023-05-24 17:00:00,53.81,102556,United Kingdom,-161.43
C579372,10073,STATIONERY ITEM 73,-13,2023-05-24 17:00:00,19.32,102556,United Kingdom,-251.16
C579372,10096,GIFTS ITEM 96,-7,2023-05-24 17:00:00,19.98,102556,United Kingdom,-139.86
C560356,10092,TOYS ITEM 92,-10,2023-05-24 19:00:00,55.51,101933,Switzerland,-555.1
C560356,10008,HOME DECOR ITEM 8,-14,2023-05-24 19:00:00,66.99,101933,Switzerland,-937.8599999999999
C560356,10032,SEASONAL ITEM 32,-13,2023-05-24 19:00:00,28.31,101933,Switzerland,-368.03
C560356,10009,STATIONERY ITEM 9,-8,2023-05-24 19:00:00,15.49,101933,Switzerland,-123.92
C648872,10119,SEASONAL ITEM 119,-4,2023-05-25 08:00:00,9.8,104738,Sweden,-39.2
C648872,10031,SEASONAL ITEM 31,-6,2023-05-25 08:00:00,64.62,104738,Sweden,-387.72
C648872,10044,BAGS ITEM 44,-3,2023-05-25 08:00:00,81.71,104738,Sweden,-245.13
C504994,10028,TOYS ITEM 28,-2,2023-05-25 14:00:00,46.04,100156,United Kingdom,-92.08
C639622,10006,BAGS ITEM 6,-10,2023-05-25 17:00:00,22.16,104458,Ireland,-221.6
C639622,10049,HOME DECOR ITEM 49,-9,2023-05-25 17:00:00,55.99,104458,Ireland,-503.91
C639622,10008,HOME DECOR ITEM 8,-5,2023-05-25 17:00:00,66.99,104458,Ireland,-334.95
C598219,10048,TOYS ITEM 48,-8,2023-05-25 18:00:00,39.27,103150,France,-314.16
C598219,10018,HOME DECOR ITEM 18,-5,2023-05-25 18:00:00,66.59,103150,France,-332.95000000000005
C562141,10045,SEASONAL ITEM 45,-6,2023-05-26 09:00:00,20.64,101992,United Kingdom,-123.84
C615024,10049,HOME DECOR ITEM 49,-9,2023-05-26 12:00:00,55.99,103682,United Kingdom,-503.91
C560693,10067,KITCHENWARE ITEM 67,-13,2023-05-26 15:00:00,36.0,101946,United Kingdom,-468.0
C560693,10021,STATIONERY ITEM 21,-4,2023-05-26 15:00:00,89.85,101946,United Kingdom,-359.4
C560693,10096,GIFTS ITEM 96,-10,2023-05-26 15:00:00,19.98,101946,United Kingdom,-199.8
C514305,10046,HOME DECOR ITEM 46,-10,2023-05-28 17:00:00,57.74,100454,United Kingdom,-577.4
C514305,10073,STATIONERY ITEM 73,-13,2023-05-28 17:00:00,19.32,100454,United Kingdom,-251.16
C514305,10099,BAGS ITEM 99,-14,2023-05-28 17:00:00,6.76,100454,United Kingdom,-94.64
C532527,10029,SEASONAL ITEM 29,-12,2023-05-29 08:00:00,13.81,101043,Netherlands,-165.72
C532527,10013,HOME DECOR ITEM 13,-1,2023-05-29 08:00:00,61.42,101043,Netherlands,-61.42
C537518,10059,SEASONAL ITEM 59,-2,2023-05-29 11:00:00,95.03,101198,United Kingdom,-190.06
C537518,10025,STATIONERY ITEM 25,-9,2023-05-29 11:00:00,35.34,101198,United Kingdom,-318.06000000000006
C511098,10032,SEASONAL ITEM 32,-9,2023-05-29 18:00:00,28.31,100354,United Kingdom,-254.79
C585680,10003,LIGHTING ITEM 3,-6,2023-05-30 09:00:00,14.14,102736,United Kingdom,-84.84
C585680,10012,LIGHTING ITEM 12,-1,2023-05-30 09:00:00,47.86,102736,United Kingdom,-47.86
C585680,10095,SEASONAL ITEM 95,-11,2023-05-30 09:00:00,97.53,102736,United Kingdom,-1072.83
C530394,10057,GIFTS ITEM 57,-1,2023-05-30 10:00:00,9.82,100983,Germany,-9.82
C530394,10033,LIGHTING ITEM 33,-9,2023-05-30 10:00:00,52.34,100983,Germany,-471.06000000000006
C611271,10022,STATIONERY ITEM 22,-4,2023-05-30 16:00:00,52.19,103570,United Kingdom,-208.76
C611271,10069,GIFTS ITEM 69,-11,2023-05-30 16:00:00,27.5,103570,United Kingdom,-302.5
C611271,10001,GIFTS ITEM 1,-11,2023-05-30 16:00:00,68.45,103570,United Kingdom,-752.95
C611271,10011,BAGS ITEM 11,-5,2023-05-30 16:00:00,28.01,103570,United Kingdom,-140.05
C655401,10043,KITCHENWARE ITEM 43,-12,2023-05-30 17:00:00,50.56,104935,Netherlands,-606.72
C655401,10006,BAGS ITEM 6,-5,2023-05-30 17:00:00,22.16,104935,Netherlands,-110.8
C514118,10072,GIFTS ITEM 72,-5,2023-05-30 18:00:00,23.2,100449,Sweden,-116.0
C514118,10066,HOME DECOR ITEM 66,-6,2023-05-30 18:00:00,12.74,100449,Sweden,-76.44
C561983,10042,BAGS ITEM 42,-4,2023-05-30 18:00:00,39.61,101988,Ireland,-158.44
C561983,10047,HOME DECOR ITEM 47,-6,2023-05-30 18:00:00,65.32,101988,Ireland,-391.91999999999996
C561983,10019,TOYS ITEM 19,-1,2023-05-30 18:00:00,13.85,101988,Ireland,-13.85
C638369,10028,TOYS ITEM 28,-5,2023-05-31 08:00:00,46.04,104416,France,-230.2
C638369,10118,TOYS ITEM 118,-5,2023-05-31 08:00:00,76.88,104416,France,-384.4
C588345,10089,GIFTS ITEM 89,-3,2023-05-31 09:00:00,103.36,102828,United Kingdom,-310.08
C508368,10092,TOYS ITEM 92,-13,2023-05-31 10:00:00,55.51,100274,Spain,-721.63
C508368,10038,STATIONERY ITEM 38,-4,2023-05-31 10:00:00,2.58,100274,Spain,-10.32
C508368,10118,TOYS ITEM 118,-3,2023-05-31 10:00:00,76.88,100274,Spain,-230.64
C645523,10044,BAGS ITEM 44,-2,2023-06-01 08:00:00,81.71,104633,Germany,-163.42
C550790,10016,KITCHENWARE ITEM 16,-6,2023-06-01 10:00:00,50.53,101627,United Kingdom,-303.18
C550790,10073,STATIONERY ITEM 73,-4,2023-06-01 10:00:00,19.32,101627,United Kingdom,-77.28
C518649,10032,SEASONAL ITEM 32,-9,2023-06-01 16:00:00,28.31,100594,France,-254.79
C518649,10008,HOME DECOR ITEM 8,-6,2023-06-01 16:00:00,66.99,100594,France,-401.93999999999994
C610828,10080,SEASONAL ITEM 80,-5,2023-06-02 08:00:00,42.73,103555,United Kingdom,-213.64999999999998
C610828,10112,TOYS ITEM 112,-10,2023-06-02 08:00:00,68.05,103555,United Kingdom,-680.5
C610828,10056,BAGS ITEM 56,-4,2023-06-02 08:00:00,78.26,103555,United Kingdom,-313.04
C610828,10089,GIFTS ITEM 89,-13,2023-06-02 08:00:00,103.36,103555,United Kingdom,-1343.68
C515654,10073,STATIONERY ITEM 73,-12,2023-06-02 18:00:00,19.32,100500,United Kingdom,-231.84
