CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,PurchaseFreqPerMonth
100474,419,5,3979.8199999999997,795.9639999999999,148,1.0135135135135134
100475,20,15,13954.95,930.33,96,4.6875
100476,22,21,20709.78,986.18,357,1.7647058823529411
100477,21,13,11139.56,856.8892307692307,269,1.449814126394052
100478,14,31,22208.97,716.4183870967743,183,5.081967213114754
100479,476,24,18083.97,753.4987500000001,152,4.736842105263158
100480,7,4,2044.16,511.04,47,2.5531914893617023
100481,12,71,63993.8,901.3211267605634,623,3.418940609951846
100482,270,41,34262.82,835.6785365853658,378,3.253968253968254
100483,9,40,34292.75,857.31875,215,5.5813953488372094
100484,1,94,75099.93000000001,798.935425531915,666,4.2342342342342345
100485,36,35,29894.43,854.1265714285714,276,3.804347826086957
100486,19,17,19327.02,1136.8835294117648,205,2.4878048780487805
100487,491,7,7397.62,1056.8028571428572,178,1.1797752808988764
100488,375,28,28967.21,1034.5432142857142,231,3.6363636363636362
100489,265,3,2034.92,678.3066666666667,35,2.571428571428571
100490,5,61,59097.02,968.803606557377,406,4.5073891625615765
100491,376,28,22403.33,800.1189285714287,228,3.68421052631579
100492,186,11,12140.18,1103.6527272727274,108,3.0555555555555554
100493,212,41,32658.07,796.5382926829268,321,3.8317757009345796
100495,49,67,66538.31,993.1091044776119,613,3.278955954323002
100496,185,15,15385.2,1025.68,166,2.710843373493976
100497,14,5,3746.81,749.362,38,3.947368421052632
100498,473,10,4706.94,470.69399999999996,160,1.875
100499,14,54,41742.340000000004,773.0062962962963,399,4.060150375939849
100500,357,33,28449.03,862.0918181818181,249,3.975903614457831
100501,3,68,63561.07,934.7216176470588,311,6.559485530546623
100502,8,79,76967.71,974.2748101265823,464,5.107758620689655
100503,277,24,22138.829999999998,922.45125,316,2.278481012658228
100504,395,13,8763.61,674.1238461538462,157,2.484076433121019
100505,258,29,30771.920000000002,1061.1006896551726,218,3.9908256880733943
100506,23,65,46104.18,709.295076923077,646,3.0185758513931886
100507,5,28,24300.62,867.8792857142856,284,2.9577464788732395
100508,465,2,2156.01,1078.005,22,2.7272727272727275
100509,164,5,3632.3,726.46,60,2.5
100510,9,4,5642.29,1410.5725,44,2.7272727272727275
100511,66,6,6445.3,1074.2166666666667,44,4.090909090909091
100512,9,44,44170.12,1003.8663636363636,399,3.308270676691729
100513,369,23,21468.44,933.4104347826086,193,3.5751295336787563
100514,371,7,4210.46,601.4942857142858,77,2.727272727272727
100515,38,50,52038.479999999996,1040.7695999999999,531,2.824858757062147
100516,164,3,2968.52,989.5066666666667,20,4.5
100517,12,69,69021.92,1000.3176811594203,448,4.620535714285714
100518,2,14,11081.3,791.5214285714285,143,2.937062937062937
100519,3,68,70687.02,1039.515,511,3.9921722113502933
100520,4,67,65232.75,973.6231343283582,599,3.3555926544240404
100521,94,15,20852.35,1390.1566666666665,87,5.172413793103448
100522,401,32,32187.15,1005.8484375,235,4.085106382978724
100523,274,27,31906.29,1181.7144444444446,199,4.0703517587939695
100524,180,2,1505.42,752.71,21,2.857142857142857
100525,354,6,7040.74,1173.4566666666667,119,1.5126050420168067
100526,26,10,6283.77,628.3770000000001,138,2.173913043478261
100527,8,41,32909.61,802.6734146341464,385,3.1948051948051948
100528,26,24,20322.75,846.78125,545,1.3211009174311925
100529,3,53,50645.99,955.584716981132,350,4.542857142857143
100530,7,44,49237.59,1119.0361363636364,567,2.3280423280423284
100531,2,45,42370.21,941.5602222222223,488,2.766393442622951
100532,547,6,5567.03,927.8383333333333,82,2.1951219512195124
100533,565,17,13621.89,801.2876470588235,140,3.642857142857143
100534,3,87,81537.02,937.2071264367817,696,3.75
100535,2,45,41192.19,915.3820000000001,221,6.108597285067874
100536,495,5,2269.04,453.808,120,1.25
100537,317,40,49373.4,1234.335,327,3.6697247706422016
100538,488,5,3353.9900000000002,670.798,134,1.1194029850746268
100539,101,11,9505.01,864.0918181818182,56,5.892857142857142
100540,5,7,5211.22,744.46,62,3.387096774193548
100541,202,44,36444.409999999996,828.2820454545454,332,3.9759036144578315
100542,5,22,19605.11,891.1413636363636,321,2.0560747663551404
100543,21,59,51571.92,874.1003389830508,536,3.3022388059701493
100544,25,16,17097.14,1068.57125,534,0.898876404494382
100545,7,61,56405.25,924.6762295081967,363,5.041322314049587
100546,136,3,2395.1600000000003,798.3866666666668,26,3.4615384615384612
100547,104,4,5967.860000000001,1491.9650000000001,10,12.0
100548,486,20,16947.89,847.3945,226,2.6548672566371683
100549,297,28,24228.68,865.3100000000001,178,4.719101123595506
100550,88,7,6228.24,889.7485714285714,129,1.627906976744186
100551,177,18,18694.74,1038.5966666666668,232,2.3275862068965516
100552,1,44,37632.26,855.2786363636365,569,2.319859402460457
100553,357,9,8254.73,917.1922222222222,71,3.8028169014084505
100554,7,57,51707.99,907.1577192982455,485,3.5257731958762886
100555,373,17,16177.84,951.6376470588235,272,1.875
100556,15,37,32354.69,874.451081081081,273,4.065934065934066
100557,437,5,3234.98,646.996,87,1.7241379310344829
100558,225,32,29016.37,906.7615625,323,2.9721362229102164
100559,73,7,7244.65,1034.95,43,4.883720930232558
100560,169,10,11662.16,1166.216,149,2.013422818791946
100561,19,8,12022.74,1502.8425,54,4.444444444444445
100562,10,34,33062.6,972.4294117647058,387,2.635658914728682
100563,451,5,3978.33,795.6659999999999,94,1.5957446808510638
100564,13,26,20673.7,795.1423076923077,189,4.126984126984127
100565,23,5,5019.2,1003.8399999999999,88,1.7045454545454546
100566,323,15,11504.710000000001,766.9806666666667,201,2.2388059701492535
100567,322,37,35368.01,955.8921621621622,395,2.8101265822784813
100568,11,2,2128.12,1064.06,3,20.0
100569,187,10,8026.0199999999995,802.602,59,5.084745762711865
100570,2,89,77018.11,865.3720224719101,468,5.705128205128205
100571,7,83,78197.89,942.1432530120481,704,3.5369318181818183
100572,17,30,26921.69,897.3896666666666,319,2.8213166144200628
100573,1,66,71065.56,1076.750909090909,437,4.530892448512586
100574,304,14,14246.41,1017.6007142857143,108,3.888888888888889
100575,1,82,70860.94,864.1578048780489,451,5.454545454545455
100576,209,5,5439.43,1087.886,62,2.419354838709677
100577,211,7,6204.0,886.2857142857143,203,1.0344827586206897
100578,6,5,5133.55,1026.71,65,2.307692307692308
100579,2,8,8276.38,1034.5475,98,2.4489795918367347
100580,43,83,74080.02,892.5303614457832,626,3.977635782747604
100581,10,58,54455.94,938.8955172413794,479,3.6325678496868474
100582,33,4,3308.35,827.0875,33,3.6363636363636362
100583,298,17,13047.789999999999,767.5170588235294,414,1.2318840579710144
100584,7,67,63747.33,951.4526865671642,507,3.9644970414201186
100585,2,119,115590.37,971.3476470588234,648,5.509259259259259
100586,8,48,44620.840000000004,929.6008333333334,460,3.1304347826086953
100587,5,16,12311.68,769.48,212,2.2641509433962264
100588,22,76,70435.89,926.7880263157895,577,3.951473136915078
100589,320,7,3213.8999999999996,459.1285714285714,299,0.7023411371237458
100590,504,20,20747.69,1037.3845,213,2.8169014084507045
100591,9,59,58198.26,986.411186440678,653,2.7105666156202144
100592,132,4,2362.98,590.745,61,1.9672131147540985
100593,313,23,21285.41,925.4526086956522,287,2.40418118466899
100594,3,109,103754.92,951.88,652,5.015337423312883
100595,60,3,2440.14,813.38,14,6.428571428571429
100596,321,7,10483.56,1497.6514285714286,156,1.346153846153846
100597,8,63,57138.28,906.9568253968254,420,4.5
100598,38,24,22737.94,947.4141666666666,488,1.4754098360655739
100599,5,90,82735.11,919.279,620,4.354838709677419
100600,97,12,9506.3,792.1916666666666,156,2.3076923076923075
100601,208,5,4964.79,992.958,79,1.89873417721519
100602,251,12,8873.85,739.4875000000001,203,1.7733990147783252
100603,353,14,15035.67,1073.9764285714286,109,3.853211009174312
100604,263,27,19977.27,739.8988888888889,383,2.114882506527415
100605,248,13,11342.13,872.4715384615384,105,3.7142857142857144
100606,167,25,20586.89,823.4756,246,3.048780487804878
100607,17,8,10114.98,1264.3725,27,8.88888888888889
100608,5,95,83971.74,883.913052631579,512,5.56640625
100609,6,38,36615.8,963.5736842105264,255,4.470588235294118
100610,400,2,1391.7199999999998,695.8599999999999,66,0.9090909090909091
100611,166,20,14723.470000000001,736.1735000000001,206,2.912621359223301
100612,285,14,15060.09,1075.7207142857144,239,1.7573221757322175
100613,4,2,743.4300000000001,371.71500000000003,17,3.5294117647058822
100614,341,10,9444.3,944.43,99,3.0303030303030303
100615,4,45,36685.27,815.2282222222221,377,3.580901856763926
100616,22,26,17722.72,681.6430769230769,618,1.262135922330097
100617,274,18,23618.09,1312.1161111111112,154,3.506493506493506
100618,68,3,1599.24,533.08,14,6.428571428571429
100619,130,7,6036.94,862.42,29,7.241379310344827
100620,202,5,2950.3999999999996,590.0799999999999,123,1.2195121951219514
100621,3,14,10706.08,764.72,86,4.883720930232558
100622,369,28,26641.95,951.4982142857143,269,3.1226765799256504
100623,1,41,45462.5,1108.841463414634,233,5.278969957081545
100624,355,9,7469.67,829.9633333333334,114,2.368421052631579
100625,2,97,90588.73,933.9044329896907,483,6.024844720496894
100626,49,6,4675.37,779.2283333333334,18,10.0
100627,61,25,28493.37,1139.7348,399,1.8796992481203008
100628,235,3,2366.7200000000003,788.9066666666668,81,1.111111111111111
100629,5,72,57526.46,798.9786111111111,719,3.004172461752434
100630,459,7,6321.71,903.1014285714285,113,1.8584070796460177
100631,505,6,4458.5599999999995,743.0933333333332,59,3.050847457627119
100632,226,4,4673.43,1168.3575,21,5.714285714285714
100633,109,5,4872.93,974.586,68,2.2058823529411766
100634,195,19,20000.86,1052.6768421052632,249,2.2891566265060237
100635,4,65,68554.09,1054.6783076923077,398,4.899497487437186
100636,26,6,7554.92,1259.1533333333334,147,1.2244897959183672
100637,114,3,1721.72,573.9066666666666,13,6.9230769230769225
100638,10,26,25350.89,975.0342307692307,201,3.8805970149253732
100639,225,8,8256.41,1032.05125,57,4.2105263157894735
100640,459,14,15448.3,1103.45,189,2.2222222222222223
100641,4,80,78132.98,976.66225,328,7.317073170731708
100642,3,31,26122.51,842.6616129032258,606,1.5346534653465347
100643,72,4,3588.37,897.0925,105,1.1428571428571428
100644,10,47,48338.33,1028.4751063829788,338,4.171597633136094
100645,307,12,11041.54,920.1283333333334,79,4.556962025316456
100646,2,35,35494.23,1014.1208571428573,699,1.502145922746781
100647,5,59,51348.42,870.3122033898305,277,6.389891696750903
100648,5,33,25699.54,778.7739393939394,384,2.578125
100649,3,36,34538.98,959.4161111111111,388,2.783505154639175
100650,11,77,70734.59,918.6310389610389,550,4.2
100651,7,51,44265.29,867.9468627450981,485,3.154639175257732
100653,2,30,33274.14,1109.138,201,4.477611940298507
100654,21,8,8523.95,1065.49375,125,1.92
100655,479,12,10082.06,840.1716666666666,198,1.8181818181818183
100656,326,12,14627.84,1218.9866666666667,240,1.5
100657,53,2,2149.18,1074.59,12,5.0
100658,8,71,57511.270000000004,810.0178873239437,661,3.222390317700454
100659,66,1,1909.65,1909.65,1,30.0
100660,157,6,6378.07,1063.0116666666665,114,1.5789473684210527
100661,32,11,7031.39,639.2172727272728,136,2.4264705882352944
100662,213,21,17654.99,840.7138095238096,237,2.6582278481012658
100663,6,42,40493.1,964.1214285714285,410,3.073170731707317
100664,7,66,75348.55,1141.644696969697,514,3.8521400778210118
100665,171,8,6363.81,795.47625,251,0.9561752988047808
100666,108,2,634.89,317.445,1,60.0
100667,338,15,9872.71,658.1806666666666,101,4.455445544554456
100668,502,23,17856.9,776.3869565217392,178,3.8764044943820224
100669,280,9,9296.88,1032.9866666666667,110,2.4545454545454546
100670,335,23,20475.61,890.2439130434783,337,2.047477744807122
100671,6,29,29414.6,1014.2965517241379,568,1.5316901408450705
100672,9,96,89313.91,930.3532291666667,597,4.824120603015076
100673,18,12,13940.37,1161.6975,166,2.1686746987951806
100674,3,93,80870.37,869.5738709677419,498,5.602409638554216
100675,2,28,23148.31,826.7253571428572,134,6.26865671641791
100676,17,16,17177.2,1073.575,246,1.9512195121951221
100677,187,10,10912.33,1091.233,184,1.6304347826086956
100678,14,87,71178.13,818.1394252873564,555,4.702702702702703
100679,130,4,3545.08,886.27,22,5.454545454545455
100680,182,8,9197.52,1149.69,108,2.2222222222222223
100681,5,66,66215.97,1003.2722727272727,530,3.735849056603773
100682,419,15,16180.05,1078.6699999999998,114,3.947368421052632
100683,19,19,17155.12,902.9010526315789,135,4.222222222222222
100684,10,63,63338.43,1005.3719047619047,274,6.897810218978103
100685,61,2,2724.44,1362.22,7,8.571428571428571
100686,9,52,58045.84,1116.2661538461539,374,4.171122994652406
100687,11,29,37443.68,1291.1613793103447,271,3.2103321033210332
100688,13,6,4074.57,679.095,133,1.3533834586466165
100689,2,7,4111.56,587.3657142857144,81,2.5925925925925926
100690,2,43,38087.88,885.7646511627906,562,2.295373665480427
100691,12,32,30075.11,939.8471875,227,4.229074889867841
100692,57,28,27948.21,998.1503571428572,354,2.3728813559322033
100693,1,27,23984.77,888.3248148148149,265,3.0566037735849054
100694,6,61,53897.34,883.5629508196721,679,2.695139911634757
100695,189,21,21715.52,1034.072380952381,216,2.9166666666666665
100696,42,1,134.48,134.48,1,30.0
100697,349,32,29222.24,913.195,340,2.8235294117647056
100698,353,26,23487.46,903.3638461538461,232,3.3620689655172415
100699,328,7,6331.45,904.4928571428571,318,0.6603773584905661
100700,16,17,18086.760000000002,1063.9270588235295,160,3.1875
100701,149,2,3307.66,1653.83,1,60.0
100702,5,46,48858.23,1062.1354347826089,343,4.02332361516035
100703,349,11,9905.41,900.4918181818182,228,1.4473684210526316
100704,1,4,5644.61,1411.1525,65,1.8461538461538463
100705,224,1,439.87,439.87,1,30.0
100706,280,8,9429.16,1178.645,128,1.875
100707,485,15,15385.74,1025.716,138,3.2608695652173916
100708,143,25,26120.13,1044.8052,196,3.826530612244898
100709,153,2,1700.0000000000002,850.0000000000001,16,3.75
100710,443,10,9052.46,905.2459999999999,116,2.586206896551724
100711,80,2,1681.0,840.5,8,7.5
100712,131,5,3749.67,749.934,62,2.419354838709677
100713,98,13,12889.01,991.4623076923077,210,1.8571428571428572
100714,240,6,7585.92,1264.32,145,1.2413793103448276
100715,297,42,38832.37,924.5802380952382,406,3.103448275862069
100716,9,89,86813.79,975.4358426966292,619,4.313408723747981
100717,12,28,27559.46,984.2664285714285,216,3.888888888888889
100718,4,108,109316.57,1012.190462962963,647,5.0077279752704795
100719,269,10,6252.65,625.265,135,2.2222222222222223
100720,387,34,36679.81,1078.8179411764704,204,5.0
100721,8,11,10941.45,994.6772727272728,107,3.08411214953271
100722,81,10,12455.47,1245.547,74,4.0540540540540535
100723,13,64,59245.65,925.71328125,610,3.1475409836065578
100724,318,13,9599.19,738.3992307692308,122,3.19672131147541
100725,407,11,12235.17,1112.2881818181818,122,2.7049180327868854
100726,380,14,12834.26,916.7328571428571,331,1.2688821752265862
100727,105,1,588.5600000000001,588.5600000000001,1,30.0
100728,88,21,25749.32,1226.1580952380953,144,4.375
100729,5,18,17580.89,976.7161111111111,150,3.6
100730,313,24,19221.19,800.8829166666666,191,3.7696335078534036
100731,53,6,7038.24,1173.04,62,2.9032258064516125
100732,285,11,8960.67,814.6063636363637,376,0.8776595744680851
100733,65,7,5764.63,823.5185714285715,275,0.7636363636363637
100734,513,10,9220.74,922.074,130,2.307692307692308
100735,17,32,28629.46,894.670625,262,3.6641221374045805
100736,1,53,54222.74,1023.0705660377358,311,5.112540192926045
100737,11,7,8981.82,1283.1171428571429,86,2.441860465116279
100738,8,18,19175.57,1065.3094444444444,196,2.7551020408163267
100739,38,13,12882.95,990.9961538461539,230,1.6956521739130435
100740,399,10,10907.9,1090.79,68,4.411764705882353
100741,12,97,102064.33,1052.209587628866,658,4.422492401215806
100742,14,20,20184.33,1009.2165000000001,82,7.317073170731708
100743,412,13,10772.93,828.6869230769231,214,1.822429906542056
100744,335,10,8061.59,806.159,294,1.0204081632653061
100745,6,116,118846.66,1024.5401724137932,724,4.806629834254144
100746,1,20,16777.74,838.8870000000001,159,3.7735849056603774
100747,6,52,57046.3,1097.0442307692308,639,2.44131455399061
100748,332,22,18924.89,860.2222727272728,226,2.920353982300885
100749,36,83,78501.95,945.806626506024,671,3.7108792846497765
100750,115,11,8018.71,728.9736363636364,52,6.346153846153846
100751,319,15,11047.37,736.4913333333334,152,2.960526315789474
100752,221,3,3354.8199999999997,1118.2733333333333,47,1.9148936170212767
100753,208,8,8266.13,1033.26625,109,2.2018348623853212
100754,216,18,20644.93,1146.9405555555556,91,5.934065934065934
100755,7,6,3427.3199999999997,571.2199999999999,130,1.3846153846153848
100756,32,31,31960.91,1030.9970967741936,109,8.53211009174312
100757,363,7,5856.05,836.5785714285714,94,2.2340425531914896
100758,4,79,75946.36,961.3463291139241,552,4.293478260869565
100759,6,66,59816.22,906.3063636363637,614,3.224755700325733
100760,338,47,41273.11,878.1512765957447,314,4.490445859872612
100761,15,7,7885.27,1126.467142857143,93,2.258064516129032
100762,385,12,17051.170000000002,1420.9308333333336,128,2.8125
100763,18,10,8257.63,825.7629999999999,95,3.1578947368421053
100764,126,17,17962.579999999998,1056.6223529411764,173,2.947976878612717
100765,1,3,1177.91,392.6366666666667,20,4.5
100766,185,9,6952.48,772.4977777777777,115,2.3478260869565215
100767,554,6,2150.73,358.455,142,1.267605633802817
100768,30,8,8948.64,1118.58,181,1.3259668508287292
100769,225,12,14003.039999999999,1166.9199999999998,108,3.333333333333333
100770,8,82,83519.28,1018.5278048780488,550,4.472727272727273
