Date,Revenue,Orders,UnitsSold,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_roll7_mean,Revenue_roll7_std,Revenue_roll14_mean,Revenue_roll14_std,Revenue_roll30_mean,Revenue_roll30_std,DayOfWeek,IsWeekend,Month,Revenue_diff1
2024-07-27,253643.05,280,5490,285166.58,279108.0,305615.2,266336.98,277694.29285714286,16335.814031193242,276001.80071428575,13945.207309205256,284746.0933333333,15839.007862026592,5,1,7,-31523.530000000028
2024-07-28,286719.3,293,6180,253643.05,301948.18,287313.89,288199.6,275518.7385714286,13299.256731173102,275959.33,13908.964082220664,284696.75,15830.181479848485,6,1,7,33076.25
2024-07-29,291695.32,293,6430,286719.3,287723.93,256547.36,280422.09,276086.07999999996,13974.281928129223,278469.89857142855,13294.088050419388,285072.52433333336,15858.986137860553,0,0,7,4976.020000000019
2024-07-30,281237.97,308,6214,291695.32,274034.99,287258.11,306277.33,277115.07714285713,14062.992136484676,278039.88857142854,13083.656690457943,284237.879,15355.41782059378,1,0,7,-10457.350000000035
2024-07-31,275353.59,276,5911,281237.97,279781.7,272608.49,274177.02,276482.49,14022.584646586109,278235.96714285715,13016.394382605044,284277.098,15330.317494771112,2,0,7,-5884.379999999946
2024-08-01,275278.7,266,6034,275353.59,261561.62,277176.89,281124.52,278442.07285714283,12461.502551278883,278100.3821428571,13038.142900659435,284082.23733333335,15408.723120991515,3,0,8,-74.89000000001397
2024-08-02,296409.18,323,6705,275278.7,285166.58,260152.42,295729.62,280048.15857142856,14090.633050188148,280690.15071428573,12797.527796765102,284104.8893333333,15426.924847757502,4,0,8,21130.47999999998
2024-08-03,298870.4,316,6530,296409.18,253643.05,279108.0,266726.35,286509.20857142855,9627.274471861569,282101.7507142857,13669.784167967771,285176.3576666667,15293.987596775702,5,1,8,2461.2200000000303
2024-08-04,291443.73,308,6405,298870.4,286719.3,301948.18,312437.41,287184.1271428572,9808.357323507364,281351.4328571429,12754.272692082684,284476.56833333336,14461.24365092604,6,1,8,-7426.670000000042
2024-08-05,269201.25,289,5630,291443.73,291695.32,287723.93,300598.31,283970.6885714286,11604.402451138509,280028.3842857143,13000.712859346562,283429.99966666667,14390.208700181356,0,0,8,-22242.47999999998
2024-08-06,268603.19,290,5902,269201.25,281237.97,274034.99,280198.4,282165.72000000003,12999.10136787184,279640.39857142855,13271.565271038777,283043.4926666667,14633.658068211917,1,0,8,-598.0599999999977
2024-08-07,272266.82,295,6165,268603.19,275353.59,279781.7,311419.52,281724.7528571429,13317.167868074072,279103.6214285714,13416.590363325862,281738.40266666666,13733.942918490562,2,0,8,3663.6300000000047
2024-08-08,262794.81,293,5971,272266.82,275278.7,261561.62,294362.97,279941.34,15047.75160039554,279191.70642857143,13296.068103755912,280686.13066666666,13941.10291791562,3,0,8,-9472.01000000001
2024-08-09,273051.02,294,6146,262794.81,296409.18,285166.58,290197.81,276604.46,13272.479973358597,278326.3092857143,13271.527347809912,280114.57100000005,13889.091010753513,4,0,8,10256.210000000021
2024-08-10,256527.67,277,5777,273051.02,298870.4,253643.05,289276.38,270555.4985714286,10863.764080106672,278532.35357142857,12875.312459668075,279022.9473333333,14420.952801975487,5,1,8,-16523.350000000006
2024-08-11,295840.49,319,6627,256527.67,291443.73,286719.3,301595.06,271183.60714285716,12304.329567379627,279183.86714285717,13535.311760429464,278831.1283333333,14146.009729849571,6,1,8,39312.81999999998
2024-08-12,250253.63,276,5536,295840.49,269201.25,291695.32,305615.2,268476.8042857143,14669.843716633888,276223.74642857147,15036.904349524337,276985.7426666667,14142.50333302896,0,0,8,-45586.859999999986
2024-08-13,280787.72,297,6115,250253.63,268603.19,281237.97,287313.89,270217.4514285714,15392.420175022804,276191.5857142857,15025.832468407638,276768.2036666667,14027.886417622516,1,0,8,30534.089999999967
2024-08-14,309066.24,328,6727,280787.72,272266.82,275353.59,256547.36,275474.5114285714,21342.95862061423,278599.6321428571,17395.716468651797,278518.833,14679.33788737688,2,0,8,28278.52000000002
2024-08-15,315596.85,332,7060,309066.24,262794.81,275278.7,287258.11,283017.66,25112.629251751787,281479.5,19953.015896152316,279463.45766666665,16103.80204933935,3,0,8,6530.609999999986
2024-08-16,247343.6,286,5567,315596.85,273051.02,296409.18,272608.49,279345.1714285714,28468.577196207967,277974.81571428577,21386.5556623593,278621.29466666665,17104.202238393093,4,0,8,-68253.24999999997
2024-08-17,292667.02999999997,310,6460,247343.6,256527.67,298870.4,277176.89,284507.9371428572,26873.20171059136,277531.71785714285,20980.740139308335,279137.63266666664,17291.87223908202,5,1,8,45323.429999999964
2024-08-18,336226.13,333,7224,292667.02999999997,295840.49,291443.73,260152.42,290277.3142857143,33282.52432058458,280730.46071428567,26063.135609099852,281673.423,19806.832476480908,6,1,8,43559.100000000035
2024-08-19,298490.68,303,6508,336226.13,250253.63,269201.25,279108.0,297168.3214285714,28223.86923437783,282822.5628571428,26241.4201380983,282319.5123333333,20035.075763671535,0,0,8,-37735.45000000001
2024-08-20,310244.45,319,6871,298490.68,280787.72,268603.19,301948.18,301376.4257142857,27562.73090864502,285796.93857142853,26858.41836056305,282596.05466666666,20369.81103316673,1,0,8,11753.770000000019
2024-08-21,292259.48,330,6755,310244.45,309066.24,272266.82,287723.93,298975.46,27513.2023209903,287224.9857142857,26614.079777110717,282747.23966666666,20425.936707421988,2,0,8,-17984.97000000003
2024-08-22,274256.47,289,5930,292259.48,315596.85,262794.81,274034.99,293069.6914285714,27786.29445094455,288043.6757142857,25973.337688641677,282754.6223333333,20422.718976211272,3,0,8,-18003.01000000001
2024-08-23,273351.83,288,6009,274256.47,247343.6,273051.02,279781.7,296785.15285714285,21732.29165120964,288065.16214285715,25960.102021755614,282540.29333333333,20488.627787573572,4,0,8,-904.6399999999558
2024-08-24,298394.58,317,6714,273351.83,292667.02999999997,256527.67,261561.62,297603.3742857143,21659.100928546744,291055.65571428573,24413.001577242227,283768.0586666667,20290.78577138275,5,1,8,25042.75
2024-08-25,298992.58,301,6444,298394.58,336226.13,295840.49,285166.58,292284.29571428575,13704.405458378693,291280.805,24474.98068719128,284228.9253333333,20479.781345445375,6,1,8,598.0
2024-08-26,313623.76,329,6833,298992.58,298490.68,250253.63,253643.05,294446.16428571433,15869.268907042955,295807.2428571429,22042.718018754793,286228.28233333334,20318.039850417383,0,0,8,14631.179999999993
2024-08-27,288215.64,316,6405,313623.76,310244.45,280787.72,286719.3,291299.1914285714,14323.126451556996,296337.8085714286,21740.71649252808,286278.16033333336,20321.123217014152,1,0,8,-25408.119999999995
2024-08-28,270646.37,285,5989,288215.64,292259.48,309066.24,291695.32,288211.6042857143,16277.777419694165,293593.53214285715,22424.516292730434,285576.52866666665,20490.31062480771,2,0,8,-17569.27000000002
2024-08-29,272765.12,297,6244,270646.37,274256.47,315596.85,281237.97,287998.5542857143,16499.124209533216,290534.1228571428,22111.262472572937,285294.1003333333,20610.215230307414,3,0,8,2118.75
2024-08-30,255042.75,270,5906,272765.12,273351.83,247343.6,275353.59,285382.97142857144,20236.09063912025,291084.0621428571,21023.40322897119,284617.0723333333,21271.016080060617,4,0,8,-17722.369999999995
2024-08-31,297317.82,295,6312,255042.75,298394.58,292667.02999999997,275278.7,285229.14857142855,20124.484294159935,291416.2614285714,21086.98877713577,285351.70966666663,21317.906234429793,5,1,8,42275.07000000001
2024-09-01,263551.65,285,5902,297317.82,298992.58,336226.13,296409.18,280166.15857142856,20538.638522225752,286225.22714285715,17914.005640692118,284256.45866666664,21572.754503424738,6,1,9,-33766.169999999984
2024-09-02,283894.2,324,6390,263551.65,313623.76,298490.68,298870.4,275919.0785714286,14715.283517118798,285182.62142857147,17566.630856706302,283757.25200000004,21395.468502056337,0,0,9,20342.54999999999
2024-09-03,291616.47,321,6451,283894.2,288215.64,310244.45,291443.73,276404.91142857145,15235.856029307575,283852.0514285714,16172.47918835958,283763.00999999995,21397.631571437338,1,0,9,7722.26999999996
2024-09-04,276871.82,310,6059,291616.47,270646.37,292259.48,269201.25,277294.2614285714,15023.91678816773,282752.9328571429,16079.762706364594,284018.69566666667,21263.034833555237,2,0,9,-14744.649999999965
2024-09-05,300392.31,300,6668,276871.82,272765.12,274256.47,268603.19,281241.0028571429,17118.595173800466,284619.77857142856,16528.367588949826,285078.333,21260.41761088562,3,0,9,23520.48999999999
2024-09-06,299008.38,316,6812,300392.31,255042.75,273351.83,272266.82,287521.8071428572,13610.470998391833,286452.3892857143,16605.089290893608,285969.7183333333,21265.34307140092,4,0,9,-1383.929999999993
2024-09-07,313766.51,331,6736,299008.38,297317.82,298394.58,262794.81,289871.62,16661.536252227008,287550.3842857143,17912.27306736705,287668.775,21385.792178850344,5,1,9,14758.130000000005
2024-09-08,308773.97,325,7159,313766.51,263551.65,298992.58,273051.02,296331.9514285714,13153.24789585152,288249.055,18571.538647968016,288859.54,21537.796738871657,6,1,9,-4992.540000000037
2024-09-09,299268.9,308,6615,308773.97,283894.2,313623.76,256527.67,298528.33714285714,11959.701892391193,287223.70785714284,17423.611822176357,290284.24766666663,20723.57907647836,0,0,9,-9505.069999999949
2024-09-10,329070.29,330,7071,299268.9,291616.47,288215.64,295840.49,303878.88285714283,16035.613578178582,290141.89714285714,20713.243890081067,291391.90766666667,21886.23649787054,1,0,9,29801.389999999956
2024-09-11,300137.14,323,6618,329070.29,276871.82,270646.37,250253.63,307202.5,11181.380326426986,292248.3807142857,20067.59274308736,293054.6913333333,20504.321501358496,2,0,9,-28933.149999999965
2024-09-12,367712.28,372,8076,300137.14,300392.31,272765.12,280787.72,316819.6385714286,24892.331160831924,299030.3207142857,27605.02229331103,295952.1766666667,24469.406041593647,3,0,9,67575.14000000001
2024-09-13,303327.52,328,6747,367712.28,299008.38,255042.75,309066.24,317436.65857142856,24426.42093992877,302479.23285714287,24531.790897610947,295760.886,24385.63907332676,4,0,9,-64384.76000000001
2024-09-14,275985.81,290,5915,303327.52,313766.51,297317.82,315596.85,312039.41571428574,29099.517416244293,300955.51785714284,25519.632425556578,294440.51800000004,24346.92461691891,5,1,9,-27341.71000000002
2024-09-15,279269.52,311,6386,275985.81,308773.97,263551.65,247343.6,307824.4942857143,31674.215259994537,302078.22285714286,24051.000218939873,295504.71533333336,22870.30406070591,6,1,9,3283.710000000021
2024-09-16,324498.08,327,6992,279269.52,299268.9,283894.2,292667.02999999997,311428.66285714286,31972.424377291652,304978.5,24137.565283934367,296565.75033333333,23464.76618071388,0,0,9,45228.56
2024-09-17,264740.22000000003,289,5853,324498.08,329070.29,291616.47,336226.13,302238.6528571429,35144.47615426496,303058.76785714284,26257.697600313382,294182.88666666666,22921.785897826256,1,0,9,-59757.859999999986
2024-09-18,307609.92,330,6786,264740.22000000003,300137.14,276871.82,298490.68,303306.1928571429,35183.47596958974,305254.3464285714,25161.83880490429,294486.8613333333,23041.039784682467,2,0,9,42869.69999999995
2024-09-19,285789.62,294,6410,307609.92,367712.28,300392.31,310244.45,291602.9557142857,20925.215387457003,304211.29714285716,25676.29940971335,293671.70033333334,22896.46991234829,3,0,9,-21820.29999999999
2024-09-20,307188.65,306,6437,285789.62,303327.52,299008.38,292259.48,292154.5457142857,21332.707798316045,304795.6021428571,25641.84542513145,294169.33933333337,23026.58577695216,4,0,9,21399.030000000028
2024-09-21,320824.52,333,7098,307188.65,275985.81,313766.51,274256.47,298560.0757142858,22374.94968682914,305299.74571428576,25899.87503385869,295721.6076666667,23206.848057150837,5,1,9,13635.869999999995
2024-09-22,320003.0,322,6920,320824.52,279269.52,308773.97,273351.83,304379.1442857143,21811.590152228764,306101.81928571424,26188.01075068015,297276.64666666667,23219.203391341765,6,1,9,-821.5200000000186
2024-09-23,322639.58,346,7133,320003.0,324498.08,299268.9,298394.58,304113.6442857143,21535.440929867276,307771.1535714286,26462.382673820124,298084.81333333335,23676.880465847145,0,0,9,2636.5800000000163
2024-09-24,313930.07,343,6945,322639.58,264740.22000000003,329070.29,298992.58,311140.7657142858,12800.285941342769,306689.70928571426,25826.724073289508,298582.7296666667,23853.038473035933,1,0,9,-8709.51000000001
2024-09-25,304353.42,318,6503,313930.07,307609.92,300137.14,313623.76,310675.55142857146,13007.498742049638,306990.8721428571,25768.95581464547,298273.7183333334,23711.091192621057,2,0,9,-9576.650000000023
2024-09-26,301608.18,325,6747,304353.42,285789.62,367712.28,288215.64,312935.3457142857,8586.142820522165,302269.15071428573,18937.685152520233,298720.1363333333,23641.164088793295,3,0,9,-2745.2399999999907
2024-09-27,293877.41,329,6540,301608.18,307188.65,303327.52,270646.37,311033.74000000005,11159.441168919511,301594.14285714284,19065.049001001807,299494.50433333335,23063.301803979943,4,0,9,-7730.770000000019
2024-09-28,291422.8,295,6283,293877.41,320824.52,275985.81,272765.12,306833.4942857143,12331.760549275608,302696.78500000003,17879.591378914214,300116.42699999997,22563.81723853691,5,1,9,-2454.609999999986
2024-09-29,301675.18,322,6693,291422.8,320003.0,279269.52,255042.75,304215.2342857143,10936.325075838007,304297.1892857143,16576.59624407443,301670.84133333334,20896.260049697787,6,1,9,10252.380000000005
2024-09-30,305973.69,317,6651,301675.18,322639.58,324498.08,297317.82,301834.39285714284,7545.153490044538,302974.01857142855,15547.470232396425,301959.3703333334,20893.8409339953,0,0,9,4298.510000000009
2024-10-01,296144.16,323,6426,305973.69,313930.07,264740.22000000003,263551.65,299293.5485714286,5514.498523053088,305217.15714285715,11289.171203314218,303045.78733333334,19637.47272291924,1,0,10,-9829.530000000028
2024-10-02,261212.01,299,6120,296144.16,304353.42,307609.92,283894.2,293130.49,14950.899684043745,301903.0207142857,16252.2156624022,302289.7143333333,20802.36388300475,2,0,10,-34932.149999999965
2024-10-03,296199.72,315,6457,261212.01,301608.18,285789.62,291616.47,292357.85285714286,14574.787454992143,302646.59928571427,15686.579051376291,302442.4893333334,20738.005782212687,3,0,10,34987.70999999996
2024-10-04,312298.34,329,6837,296199.72,293877.41,307188.65,276871.82,294989.4142857143,16438.69794553293,303011.57714285713,15858.88457803774,303623.37333333335,20234.253718193668,4,0,10,16098.620000000054
2024-10-05,306227.16,320,6865,312298.34,291422.8,320824.52,300392.31,297104.32285714283,16850.52454319146,301968.90857142856,15057.259154398394,303817.86833333335,20230.16761314778,5,1,10,-6071.180000000051
2024-10-06,337475.04,355,7249,306227.16,301675.18,320003.0,299008.38,302218.5885714286,22838.027991773342,303216.9114285714,17233.744741693634,305100.09033333336,21114.533315556015,6,1,10,31247.880000000005
2024-10-07,279220.94,311,6193,337475.04,305973.69,322639.58,313766.51,298396.76714285713,24296.776038434215,300115.58,17375.793173332364,303948.57133333327,21562.839769471917,0,0,10,-58254.09999999998
2024-10-08,307217.3,324,6900,279220.94,296144.16,313930.07,308773.97,299978.64428571425,24485.407794062492,299636.0964285714,17054.91600524166,303896.68233333336,21552.698086597004,1,0,10,27996.359999999986
2024-10-09,323439.29,324,7227,307217.3,261212.01,304353.42,299268.9,308868.2557142857,18670.76499540226,300999.3728571428,18186.28317658794,304702.36199999996,21823.799570318988,2,0,10,16221.98999999999
2024-10-10,290784.43,315,6506,323439.29,296199.72,301608.18,329070.29,308094.64285714284,19381.814545395384,300226.2478571428,18387.365948570274,303426.1666666667,21466.189359690816,3,0,10,-32654.859999999986
2024-10-11,292459.12,324,6636,290784.43,312298.34,293877.41,300137.14,305260.46857142856,20101.82043417685,300124.9414285714,18428.896197933445,303170.2326666667,21552.353766137192,4,0,10,1674.6900000000023
2024-10-12,293980.63,306,6608,292459.12,306227.16,291422.8,367712.28,303510.96428571426,20531.98325282868,300307.64357142855,18348.49139141549,300712.51099999994,17819.18346597671,5,1,10,1521.5100000000093
2024-10-13,270949.46,302,5874,293980.63,337475.04,301675.18,303327.52,294007.31,17338.930313569188,298112.9492857143,19940.82013021528,299633.2423333333,18617.96684105405,6,1,10,-23031.169999999984
2024-10-14,314046.19,327,7181,270949.46,279220.94,305973.69,275985.81,298982.3457142857,17385.3105517341,298689.5564285714,20299.098598733235,300901.92166666663,18244.01420636627,0,0,10,43096.72999999998
2024-10-15,301766.1,318,6648,314046.19,307217.3,296144.16,279269.52,298203.60285714286,17074.26850875313,299091.1235714286,20300.478853691755,301651.8076666667,17780.64979654574,1,0,10,-12280.090000000026
2024-10-16,326273.54,338,7149,301766.1,323439.29,261212.01,324498.08,298608.4957142857,17790.998513786973,303738.3757142857,18311.66489340449,301710.98966666666,17862.082915886782,2,0,10,24507.440000000002
2024-10-17,274566.06,307,6215,326273.54,290784.43,296199.72,264740.22000000003,296291.5857142857,19909.64580231913,302193.1142857143,19845.334539861095,302038.5176666667,17240.04693955673,3,0,10,-51707.47999999998
2024-10-18,295091.85,320,6541,274566.06,292459.12,312298.34,307609.92,296667.69,19849.959559739036,300964.0792857143,19703.66995934591,301621.2486666667,17252.035962835256,4,0,10,20525.78999999998
2024-10-19,319105.04,332,6977,295091.85,293980.63,306227.16,285789.62,300256.89142857137,21487.0627062524,301883.9278571429,20260.98688799191,302731.76266666665,17270.060653057553,5,1,10,24013.190000000002
2024-10-20,333797.15,341,7390,319105.04,270949.46,337475.04,307188.65,309235.1328571429,20297.474623313767,301621.2214285714,19782.196627673693,303618.71266666666,18166.840662687988,6,1,10,14692.110000000044
2024-10-21,292678.86,311,6579,333797.15,314046.19,279220.94,320824.52,306182.65714285715,21046.240759688328,302582.5014285714,18918.073033497483,302680.524,17973.374485409255,0,0,10,-41118.29000000004
2024-10-22,300891.26,317,6644,292678.86,301766.1,307217.3,320003.0,306057.68,21079.409670783218,302130.6414285715,18874.35335672208,302043.466,17674.43265969455,1,0,10,8212.400000000023
2024-10-23,323892.74,337,6990,300891.26,326273.54,323439.29,322639.58,305717.5657142857,20714.920942744087,302163.0307142857,18914.08009031611,302085.23799999995,17726.193399683794,2,0,10,23001.47999999998
2024-10-24,301351.7,327,6870,323892.74,274566.06,290784.43,313930.07,309544.08571428567,15920.617586325108,302917.8357142857,18633.84226594606,301665.959,17584.558495865345,3,0,10,-22541.03999999998
2024-10-25,298940.74,311,6437,301351.7,295091.85,292459.12,304353.42,310093.92714285717,15396.124674732258,303380.8085714285,18433.44107968342,301485.53633333335,17583.801351550435,4,0,10,-2410.960000000021
2024-10-26,309182.26,337,6979,298940.74,319105.04,293980.63,301608.18,308676.38714285713,14876.205690595289,304466.6392857143,18284.250968521028,301738.00566666666,17639.90804569498,5,1,10,10241.520000000019
2024-10-27,321386.11,341,7013,309182.26,333797.15,270949.46,293877.41,306903.3814285714,11805.99041612448,308069.2571428571,15998.180284199176,302654.96233333333,17929.804770134557,6,1,10,12203.849999999977
2024-10-28,307287.51,318,6775,321386.11,292678.86,314046.19,291422.8,308990.33142857143,10030.050523333524,307586.4942857143,15905.653575969738,303183.786,17820.724536189686,0,0,10,-14098.599999999977
2024-10-29,339580.46,352,7298,307287.51,300891.26,301766.1,301675.18,314517.36,14491.00971412652,310287.52,17923.913758698345,304447.2953333333,19013.893992501333,1,0,10,32292.95000000001
2024-10-30,279161.47,304,6360,339580.46,323892.74,326273.54,305973.69,308127.1785714286,18869.006562467897,306922.3721428571,19077.18324905911,303553.5546666666,19561.92350805608,2,0,10,-60418.99000000005
2024-10-31,298244.92,315,6588,279161.47,301351.7,274566.06,296144.16,307683.3528571428,19090.178572915433,308613.7192857143,16915.000255428316,303623.57999999996,19538.231359439465,3,0,10,19083.45000000001
2024-11-01,273659.48,310,6311,298244.92,298940.74,295091.85,261212.01,304071.7442857143,23009.034953656155,307082.8357142857,19066.02186990505,304038.49566666665,18721.62075177573,4,0,11,-24585.440000000002
2024-11-02,289820.45,295,6396,273659.48,309182.26,319105.04,296199.72,301305.77142857143,23451.801331021947,304991.0792857143,19251.117459151887,303825.85333333333,18849.515990672193,5,1,11,16160.97000000003
2024-11-03,297942.21,321,6636,289820.45,321386.11,333797.15,312298.34,297956.64285714284,21715.96504511213,302430.01214285713,17422.22661740401,303347.3156666666,18809.19402753663,6,1,11,8121.760000000009
2024-11-04,332083.36,332,7309,297942.21,307287.51,292678.86,306227.16,301498.9071428571,25229.721607874817,305244.6192857143,18850.157371041132,304209.18899999995,19524.49353863147,0,0,11,34141.149999999965
2024-11-05,277439.55,303,6023,332083.36,339580.46,300891.26,337475.04,292621.6342857143,19984.324268953947,303569.4971428571,20256.34808394491,302208.006,19068.681958784793,1,0,11,-54643.81
2024-11-06,310995.38,334,6999,277439.55,279161.47,323892.74,279220.94,297169.33571428567,20032.83425575379,302648.2571428571,19541.638507249867,303267.15400000004,18625.14357423361,2,0,11,33555.830000000016
2024-11-07,352749.33,351,7715,310995.38,298244.92,301351.7,307217.3,304955.68,29073.11321423301,306319.5164285715,23671.02363120077,304784.88833333337,20697.959073749727,3,0,11,41753.95000000001
2024-11-08,312729.86,333,6904,352749.33,273659.48,298940.74,323439.29,310537.16285714286,25607.259894562485,307304.45357142854,23627.217719923785,304427.90733333334,20456.069493826835,4,0,11,-40019.47000000003
2024-11-09,302818.58,319,6810,312729.86,289820.45,309182.26,290784.43,312394.03857142857,24292.141986093488,306849.90499999997,23649.5157316877,304829.04566666664,20296.670949043342,5,1,11,-9911.27999999997
2024-11-10,298171.65,304,6468,302818.58,297942.21,321386.11,292459.12,312426.8157142857,24269.53660066546,305191.7292857143,23364.028773233393,305019.4633333333,20203.199461734963,6,1,11,-4646.929999999993
2024-11-11,288732.47000000003,316,6589,298171.65,332083.36,307287.51,293980.63,306233.8314285715,23946.58411930028,303866.3692857143,23758.94121302515,304844.52466666664,20324.43831398874,0,0,11,-9439.179999999993
2024-11-12,329715.77,339,7301,288732.47000000003,277439.55,339580.46,270949.46,313701.86285714287,21496.215512092724,303161.7485714286,22742.841841161775,306803.4016666667,19769.349712182317,1,0,11,40983.29999999999
2024-11-13,299238.81,320,6669,329715.77,310995.38,279161.47,314046.19,312022.35285714286,22190.963850427248,304595.8442857143,21723.19278742999,306309.8223333333,19767.13128745366,2,0,11,-30476.96000000002
2024-11-14,289539.87,329,6620,299238.81,352749.33,298244.92,301766.1,302992.43000000005,14321.499457407044,303974.055,22041.216249817175,305902.2813333334,19988.83144998974,3,0,11,-9698.940000000002
2024-11-15,312413.86,299,6756,289539.87,312729.86,273659.48,326273.54,302947.28714285715,14286.144892565228,306742.22500000003,20306.45202117652,305440.292,19659.215222779512,4,0,11,22873.98999999999
2024-11-16,271201.34,275,6040,312413.86,302818.58,289820.45,274566.06,298430.53857142857,18661.65893936077,305412.28857142857,22036.022471476612,305328.1346666666,19850.100153084673,5,1,11,-41212.51999999996
2024-11-17,296861.78,325,6555,271201.34,298171.65,297942.21,295091.85,298243.4142857143,18671.25222496261,305335.11500000005,22066.067693754216,305387.1323333334,19821.236453970323,6,1,11,25660.440000000002
2024-11-18,299048.67,315,6648,296861.78,288732.47000000003,332083.36,319105.04,299717.15714285715,18196.523969271348,302975.4942857143,20710.363266868357,304718.5866666667,19680.331102756132,0,0,11,2186.8899999999558
2024-11-19,317820.71,342,7115,299048.67,329715.77,277439.55,333797.15,298017.86285714287,15244.067439488268,305859.86285714287,19666.000994790287,304186.03866666666,19073.127970010297,1,0,11,18772.040000000037
2024-11-20,294207.72000000003,322,6601,317820.71,299238.81,310995.38,292678.86,297299.1357142857,15295.424415616511,304660.7442857143,19839.81862241467,304237.0006666667,19043.340654335476,2,0,11,-23612.98999999999
2024-11-21,302575.72,304,6509,294207.72000000003,289539.87,352749.33,300891.26,299161.4,14983.657696156031,301076.91500000004,14220.951055499474,304293.1493333333,19035.6174031886,3,0,11,8367.999999999942
2024-11-22,269409.35,284,5948,302575.72,312413.86,312729.86,323892.74,293017.89857142855,17283.993087364295,297982.59285714285,16081.6588517698,302477.0363333334,19689.026066928112,4,0,11,-33166.369999999995
2024-11-23,282852.72,306,6252,269409.35,271201.34,302818.58,301351.7,294682.3814285715,15277.399470463675,296556.46,16499.671513237157,301860.40366666665,20012.509028433356,5,1,11,13443.369999999995
2024-11-24,304092.81,308,6872,282852.72,296861.78,298171.65,298940.74,295715.3857142857,15688.266901655245,296979.39999999997,16619.71146134217,302032.1393333333,20008.695884294357,6,1,11,21240.090000000026
2024-11-25,307624.02,298,6544,304092.81,299048.67,288732.47000000003,309182.26,296940.4357142857,16314.256874328405,298328.79642857146,16665.478848337072,301980.198,19991.509737105083,0,0,11,3531.210000000021
2024-11-26,298862.44,320,6528,307624.02,317820.71,329715.77,321386.11,294232.11142857146,13621.630882172552,296124.98714285716,14026.744286198886,301229.409,19657.738544833068,1,0,11,-8761.580000000016
2024-11-27,295257.6,302,6351,298862.44,294207.72000000003,299238.81,307287.51,294382.09428571427,13627.096384331891,295840.615,13999.08936864338,300828.41200000007,19652.59640072112,2,0,11,-3604.8400000000256
2024-11-28,278173.43,304,6262,295257.6,302575.72,289539.87,339580.46,290896.0528571429,14286.966303221976,295028.72642857145,14704.44803583596,298781.511,18649.53053630396,3,0,11,-17084.169999999984
2024-11-29,307294.78,325,6506,278173.43,269409.35,312413.86,279161.47,296308.2571428571,11739.538623238128,294663.07785714284,14296.884311285112,299719.288,18333.586718223753,4,0,11,29121.350000000035
2024-11-30,296588.42,327,6567,307294.78,282852.72,271201.34,298244.92,298270.5,10156.892854361298,296476.44071428577,12601.6773129611,299664.07133333327,18340.6734390233,5,1,11,-10706.360000000044
2024-12-01,300502.85,337,6710,296588.42,304092.81,296861.78,273659.48,297757.64857142855,9901.32828969376,296736.51714285713,12647.730271260209,300558.8503333333,17670.816247937404,6,1,12,3914.429999999993
2024-12-02,280735.17,308,6225,300502.85,307624.02,299048.67,289820.45,293916.3842857143,10625.049990164964,295428.41000000003,13319.41062619596,300256.00766666664,17937.04345472042,0,0,12,-19767.679999999993
2024-12-03,321719.76,347,7224,280735.17,298862.44,317820.71,297942.21,297181.7157142857,15007.096279055377,295706.91357142857,13853.689258050765,301048.5926666667,18351.81244841949,1,0,12,40984.590000000026
2024-12-04,262117.74,270,5967,321719.76,295257.6,294207.72000000003,332083.36,292447.45,20083.84467264197,293414.77214285714,16519.10643422689,298716.40533333336,18713.965979066197,2,0,12,-59602.02000000002
2024-12-05,283358.42,304,6173,262117.74,278173.43,302575.72,277439.55,293188.16285714286,19558.404551633714,292042.10785714287,16497.738207242244,298913.701,18512.026408316935,3,0,12,21240.679999999993
2024-12-06,292759.45,314,6834,283358.42,307294.78,269409.35,310995.38,291111.6871428571,18557.083191182453,293709.97214285715,15159.682894702377,298305.83666666667,18400.694699221032,4,0,12,9401.030000000028
2024-12-07,267483.41,293,5920,292759.45,296588.42,282852.72,352749.33,286953.82857142854,20303.851777589476,292612.1642857143,16503.351406831607,295463.6393333333,16148.62740600515,5,1,12,-25276.040000000037
2024-12-08,286246.96,303,6269,267483.41,300502.85,304092.81,312729.86,284917.2728571429,19413.78011148094,291337.4607142857,16235.408431993912,294580.876,15894.060389822684,6,1,12,18763.550000000047
2024-12-09,291303.06,304,6290,286246.96,280735.17,307624.02,302818.58,286426.97142857144,19445.235551807804,290171.6778571428,15547.37871811764,294197.02533333335,15827.167373607965,0,0,12,5056.099999999977
2024-12-10,290872.77,293,6155,291303.06,321719.76,298862.44,298171.65,282020.2585714286,12294.670161935604,289600.9871428571,15349.205336857907,293953.7293333333,15820.060191116205,1,0,12,-430.28999999997905
2024-12-11,324173.12,322,6982,290872.77,262117.74,295257.6,288732.47000000003,290885.3128571428,17017.552972614278,291666.3814285715,17902.059420957146,295135.08433333336,16714.681614989524,2,0,12,33300.34999999998
2024-12-12,297639.7,332,6646,324173.12,283358.42,278173.43,329715.77,292925.4957142857,16819.700066752215,293056.82928571425,17525.459442552477,294065.882,15400.616123810676,3,0,12,-26533.419999999984
2024-12-13,320374.64,334,7028,297639.7,292759.45,307294.78,299238.81,296870.5228571429,19756.42991849573,293991.10500000004,18655.09998092506,294770.4096666667,16112.418769183703,4,0,12,22734.940000000002
